0000000001,0000000000,079677,070899,079604,027737,070789,084779,029404,068751,029879,068802
0000000002,0000000067,080191,070074,080118,028140,069962,085275,029812,067888,030282,067942
0000000003,0000000133,080692,069248,080620,028559,069133,085758,030235,067024,030701,067082
0000000004,0000000200,081181,068420,081109,028993,068303,086228,030673,066160,031134,066220
0000000005,0000000267,081643,067590,081572,029457,067471,086669,031141,065294,031597,065357
0000000006,0000000333,082092,066760,082021,029935,066639,087097,031624,064429,032074,064495
0000000007,0000000400,082527,065929,082457,030429,065807,087510,032120,063563,032566,063632
0000000008,0000000467,082935,065099,082865,030951,064975,087894,032645,062700,033085,062772
0000000009,0000000533,083329,064270,083260,031486,064144,088263,033184,061838,033619,061913
0000000010,0000000600,083709,063441,083640,032036,063314,088617,033737,060977,034166,061055
0000000011,0000000667,084060,062616,083992,032613,062487,088941,034316,060120,034739,060202
0000000012,0000000733,084397,061792,084329,033204,061662,089250,034908,059266,035325,059351
0000000013,0000000800,084720,060970,084652,033807,060838,089543,035513,058415,035924,058503
0000000014,0000000867,085012,060154,084945,034436,060021,089806,036143,057570,036548,057661
0000000015,0000000933,085290,059341,085223,035077,059206,090052,036784,056729,037184,056823
0000000016,0000001000,085553,058531,085486,035731,058394,090283,037439,055891,037832,055989
0000000017,0000001067,085786,057728,085719,036408,057591,090483,038116,055063,038503,055164
0000000018,0000001133,086003,056930,085936,037097,056791,090666,038804,054240,039185,054344
0000000019,0000001200,086205,056136,086138,037796,055996,090833,039503,053421,039878,053529
0000000020,0000001267,086377,055352,086309,038518,055211,090968,040224,052614,040593,052725
0000000021,0000001333,086532,054573,086465,039250,054431,091087,040955,051814,041317,051928
0000000022,0000001400,086672,053800,086604,039993,053656,091189,041696,051019,042051,051136
0000000023,0000001467,086781,053039,086713,040755,052894,091259,042456,050238,042805,050358
0000000024,0000001533,086873,052284,086805,041526,052138,091313,043225,049464,043567,049588
0000000025,0000001600,086950,051536,086882,042306,051389,091350,044003,048697,044339,048824
0000000026,0000001667,086996,050801,086927,043105,050654,091354,044798,047947,045127,048077
0000000027,0000001733,087025,050075,086956,043911,049927,091342,045601,047204,045923,047338
0000000028,0000001800,087038,049356,086970,044725,049207,091314,046412,046470,046727,046607
0000000029,0000001867,087020,048653,086951,045555,048504,091252,047237,045754,047546,045894
0000000030,0000001933,086986,047959,086916,046391,047809,091175,048069,045047,048372,045190
0000000031,0000002000,086936,047274,086866,047235,047123,091081,048908,044350,049204,044496
0000000032,0000002067,086855,046606,086784,048091,046455,090954,049760,043672,050049,043821
0000000033,0000002133,086757,045948,086686,048954,045797,090812,050617,043005,050899,043157
0000000034,0000002200,086644,045300,086573,049822,045148,090653,051479,042348,051755,042503
0000000035,0000002267,086500,044672,086427,050700,044520,090462,052352,041713,052620,041871
0000000036,0000002333,086340,044054,086267,051583,043902,090255,053228,041089,053490,041251
