0000000001,0000000000,081684,052777,081802,020812,052845,088287,027131,057147,027240,057161
0000000002,0000000067,082118,051873,082237,021270,051941,088713,027583,056256,027692,056269
0000000003,0000000133,082538,050973,082653,021747,051040,089120,028070,055351,028176,055367
0000000004,0000000200,082931,050072,083048,022242,050140,089507,028557,054462,028663,054479
0000000005,0000000267,083303,049171,083423,022755,049242,089874,029079,053561,029184,053579
0000000006,0000000333,083659,048276,083777,023286,048346,090217,029608,052674,029713,052691
0000000007,0000000400,083992,047382,084110,023835,047453,090544,030160,051782,030263,051800
0000000008,0000000467,084302,046490,084423,024402,046563,090847,030729,050895,030833,050913
0000000009,0000000533,084593,045604,084714,024986,045677,091130,031310,050017,031412,050037
0000000010,0000000600,084863,044723,084984,025586,044796,091392,031914,049137,032014,049158
0000000011,0000000667,085112,043846,085232,026203,043920,091630,032528,048269,032628,048291
0000000012,0000000733,085338,042974,085459,026836,043049,091849,033166,047398,033265,047421
0000000013,0000000800,085542,042109,085663,027484,042184,092045,033812,046542,033909,046565
0000000014,0000000867,085724,041250,085846,028148,041326,092218,034474,045690,034571,045714
0000000015,0000000933,085885,040398,086007,028827,040476,092371,035152,044846,035246,044870
0000000016,0000001000,086024,039554,086146,029519,039632,092501,035843,044009,035937,044035
0000000017,0000001067,086141,038718,086263,030224,038797,092587,036506,043156,036581,043182
0000000018,0000001133,086234,037890,086359,030939,037970,092647,037126,042320,037179,042349
0000000019,0000001200,086308,037071,086430,031663,037151,092678,037850,041472,037898,041501
0000000020,0000001267,086358,036262,086482,032397,036343,092775,038655,040684,038709,040716
0000000021,0000001333,086386,035464,086509,033136,035548,092792,039374,039978,039424,040016
0000000022,0000001400,086390,034674,086516,033886,034759,092821,040175,039188,040222,039222
0000000023,0000001467,086374,033896,086498,034642,033981,092771,040915,038404,040958,038439
0000000024,0000001533,086335,033129,086459,035405,033214,092681,041611,037591,041647,037621
0000000025,0000001600,086272,032374,086396,036180,032460,092614,042432,036852,042467,036886
0000000026,0000001667,086186,031630,086312,036961,031718,092567,043268,036153,043303,036189
0000000027,0000001733,086078,030899,086203,037750,030988,092424,044032,035418,044062,035453
0000000028,0000001800,085946,030181,086071,038545,030271,092254,044779,034694,044800,034728
0000000029,0000001867,085791,029476,085916,039352,029567,092114,045636,034001,045656,034036
0000000030,0000001933,085613,028785,085738,040166,028877,091953,046496,033359,046516,033398
0000000031,0000002000,085412,028108,085538,040986,028202,091742,047290,032704,047304,032744
0000000032,0000002067,085188,027445,085313,041814,027539,091470,048088,032005,048096,032042
0000000033,0000002133,084940,026796,085066,042652,026891,091232,048949,031360,048954,031397
0000000034,0000002200,084670,026164,084796,043496,026261,090979,049823,030777,049827,030818
0000000035,0000002267,084378,025546,084503,044346,025644,090653,050646,030149,050644,030188
0000000036,0000002333,084063,024945,084189,045203,025045,090337,051489,029574,051482,029614
0000000037,0000002400,083726,024360,083853,046067,024462,090021,052386,029033,052378,029077
0000000038,0000002467,083368,023792,083495,046936,023895,089643,053244,028452,053231,028494
0000000039,0000002533,082989,023241,083116,047811,023345,089261,054121,027916,054104,027958
0000000040,0000002600,082590,022708,082716,048688,022814,088846,054970,027407,054947,027451
0000000041,0000002667,082170,022194,082297,049570,022301,088432,055862,026913,055837,026957
0000000042,0000002733,081731,021697,081858,050456,021806,087986,056753,026416,056730,026459
0000000043,0000002800,081273,021221,081400,051344,021332,087535,057645,025980,057624,026025
0000000044,0000002867,080797,020763,080924,052235,020876,087059,058545,025537,058524,025583
0000000045,0000002933,080302,020326,080430,053128,020441,086579,059459,025143,059439,025191
0000000046,0000003000,079791,019910,079919,054022,020026,086058,060338,024741,060320,024788
0000000047,0000003067,079263,019514,079391,054919,019633,085533,061242,024374,061226,024423
0000000048,0000003133,078719,019139,078846,055816,019260,084979,062135,023997,062120,024045
0000000049,0000003200,078159,018787,078287,056714,018909,084423,063037,023674,063025,023723
0000000050,0000003267,077584,018457,077712,057611,018581,083844,063928,023365,063917,023414
0000000051,0000003333,076994,018150,077122,058506,018277,083255,064817,023091,064807,023142
0000000052,0000003400,076391,017866,076519,059400,017994,082638,065696,022815,065687,022866
0000000053,0000003467,075773,017606,075902,060291,017736,082017,066578,022578,066570,022629
0000000054,0000003533,075143,017369,075272,061179,017501,081382,067466,022360,067458,022411
0000000055,0000003600,074500,017156,074628,062061,017289,080712,068312,022138,068303,022188
0000000056,0000003667,073845,016969,073973,062938,017104,080060,069190,021983,069184,022035
0000000057,0000003733,073178,016805,073306,063807,016942,079373,070036,021826,070029,021877
0000000058,0000003800,072499,016667,072627,064669,016805,078678,070876,021693,070868,021745
0000000059,0000003867,071808,016553,071936,065523,016694,077983,071730,021600,071724,021653
0000000060,0000003933,071107,016465,071235,066367,016607,077257,072542,021511,072535,021563
0000000061,0000004000,070394,016403,070522,067200,016546,076539,073369,021469,073364,021523
0000000062,0000004067,069671,016365,069799,068022,016509,075789,074162,021426,074156,021479
0000000063,0000004133,068937,016353,069065,068833,016499,075049,074971,021427,074967,021481
0000000064,0000004200,068193,016366,068321,069630,016513,074290,075755,021452,075751,021506
0000000065,0000004267,067439,016404,067566,070415,016552,073512,076517,021481,076513,021535
0000000066,0000004333,066674,016467,066801,071186,016616,072741,077289,021556,077286,021611
0000000067,0000004400,065899,016554,066026,071942,016704,071941,078018,021635,078015,021689
0000000068,0000004467,065115,016666,065241,072684,016817,071148,078758,021758,078756,021813
0000000069,0000004533,064320,016802,064446,073411,016953,070336,079480,021884,079484,021938
0000000070,0000004600,063517,016962,063642,074124,017114,069531,080204,022060,080216,022115
0000000071,0000004667,062704,017144,062829,074823,017297,068703,080903,022236,080924,022290
0000000072,0000004733,061882,017350,062006,075509,017503,067885,081611,022455,081642,022510
0000000073,0000004800,061051,017578,061175,076183,017731,067044,082280,022683,082320,022737
0000000074,0000004867,060212,017828,060336,076844,017982,066203,082948,022939,082998,022993
0000000075,0000004933,059366,018099,059489,077494,018254,065355,083605,023215,083663,023269
0000000076,0000005000,058512,018392,058635,078132,018546,064496,084236,023511,084301,023565
0000000077,0000005067,057652,018704,057774,078757,018859,063624,084843,023816,084913,023869
0000000078,0000005133,056786,019037,056908,079371,019193,062757,085447,024154,085523,024208
0000000079,0000005200,055916,019390,056037,079971,019546,061878,086026,024505,086106,024558
0000000080,0000005267,055041,019762,055162,080556,019918,060995,086585,024876,086669,024930
0000000081,0000005333,054163,020152,054284,081126,020310,060112,087133,025267,087221,025320
0000000082,0000005400,053284,020562,053404,081680,020720,059228,087666,025681,087758,025734
0000000083,0000005467,052403,020990,052522,082216,021148,058344,088178,026115,088273,026168
0000000084,0000005533,051521,021435,051641,082733,021594,057457,088670,026562,088768,026615
0000000085,0000005600,050641,021898,050760,083230,022058,056568,089135,027027,089236,027080
0000000086,0000005667,049762,022379,049880,083705,022540,055687,089590,027516,089693,027569
0000000087,0000005733,048885,022876,049003,084156,023038,054795,090005,028010,090109,028063
0000000088,0000005800,048011,023391,048129,084583,023554,053919,090410,028535,090515,028588
0000000089,0000005867,047141,023923,047258,084984,024086,053031,090770,029062,090872,029114
0000000090,0000005933,046275,024471,046392,085358,024635,052155,091114,029617,091213,029670
0000000091,0000006000,045413,025035,045530,085703,025201,051283,091432,030184,091528,030236
0000000092,0000006067,044557,025616,044673,086017,025782,050412,091718,030764,091811,030816
0000000093,0000006133,043706,026212,043822,086301,026379,049548,091979,031362,092069,031414
0000000094,0000006200,042859,026825,042975,086553,026992,048689,092208,031979,092292,032031
0000000095,0000006267,042019,027452,042134,086773,027620,047839,092413,032613,092492,032665
0000000096,0000006333,041183,028095,041298,086959,028263,046989,092584,033255,092657,033307
0000000097,0000006400,040353,028752,040467,087113,028921,046152,092734,033920,092802,033972
0000000098,0000006467,039527,029423,039641,087234,029593,045315,092850,034589,092914,034641
0000000099,0000006533,038707,030108,038820,087323,030278,044487,092941,035277,093001,035328
0000000100,0000006600,037891,030807,038003,087381,030977,043665,093006,035978,093063,036028
0000000101,0000006667,037079,031519,037191,087408,031689,042857,093053,036700,093107,036751
0000000102,0000006733,036271,032243,036383,087407,032412,042049,093067,037429,093117,037480
0000000103,0000006800,035468,032978,035579,087378,033148,041247,093054,038165,093102,038214
0000000104,0000006867,034669,033725,034779,087323,033894,040455,093022,038919,093067,038968
0000000105,0000006933,033874,034482,033984,087243,034651,039670,092966,039682,093009,039731
0000000106,0000007000,033084,035249,033193,087141,035417,038894,092892,040459,092933,040508
0000000107,0000007067,032298,036025,032407,087017,036193,038124,092793,041242,092832,041290
0000000108,0000007133,031519,036809,031627,086874,036976,037359,092671,042030,092708,042078
0000000109,0000007200,030745,037601,030853,086712,037768,036608,092536,042833,092571,042880
0000000110,0000007267,029979,038400,030086,086533,038567,035868,092384,043645,092418,043692
0000000111,0000007333,029221,039206,029328,086338,039372,035134,092209,044460,092241,044506
0000000112,0000007400,028473,040017,028579,086128,040183,034412,092016,045282,092047,045327
0000000113,0000007467,027735,040834,027841,085903,041000,033703,091809,046111,091839,046156
0000000114,0000007533,027010,041656,027115,085665,041822,033009,091586,046948,091615,046993
0000000115,0000007600,026298,042482,026402,085414,042648,032329,091348,047791,091377,047835
0000000116,0000007667,025601,043312,025705,085149,043478,031665,091094,048637,091122,048681
0000000117,0000007733,024922,044146,025025,084870,044312,031015,090820,049487,090848,049529
0000000118,0000007800,024261,044984,024364,084578,045150,030381,090528,050338,090554,050380
0000000119,0000007867,023619,045824,023722,084273,045991,029767,090220,051194,090245,051235
0000000120,0000007933,022999,046668,023102,083953,046835,029175,089898,052056,089921,052096
0000000121,0000008000,022402,047515,022505,083617,047682,028605,089558,052921,089581,052961
0000000122,0000008067,021830,048365,021932,083266,048533,028055,089202,053789,089224,053828
0000000123,0000008133,021282,049217,021384,082899,049386,027528,088828,054658,088850,054696
0000000124,0000008200,020761,050073,020863,082515,050243,027025,088435,055529,088458,055567
0000000125,0000008267,020266,050932,020368,082112,051102,026545,088024,056402,088047,056439
0000000126,0000008333,019799,051793,019901,081692,051965,026089,087595,057277,087618,057313
