0000000001,0000000000,082473,053533,082469,020661,053625,083226,026883,054079,026923,054092
0000000002,0000000067,082910,052629,082905,021120,052721,083652,027335,053187,027376,053199
0000000003,0000000133,083321,051726,083319,021597,051820,084060,027819,052284,027858,052297
0000000004,0000000200,083721,050829,083715,022092,050920,084445,028314,051389,028352,051405
0000000005,0000000267,084091,049927,084089,022604,050023,084810,028826,050498,028863,050513
0000000006,0000000333,084447,049031,084444,023136,049126,085158,029364,049600,029400,049618
0000000007,0000000400,084779,048138,084777,023685,048233,085482,029908,048717,029944,048735
0000000008,0000000467,085091,047247,085089,024252,047344,085786,030477,047831,030511,047850
0000000009,0000000533,085383,046362,085380,024835,046458,086068,031063,046948,031096,046967
0000000010,0000000600,085652,045479,085650,025436,045576,086330,031666,046070,031698,046090
0000000011,0000000667,085900,044602,085899,026053,044700,086570,032283,045197,032315,045218
0000000012,0000000733,086126,043731,086125,026685,043830,086788,032917,044330,032948,044351
0000000013,0000000800,086330,042865,086330,027334,042965,086983,033565,043472,033595,043494
0000000014,0000000867,086513,042006,086513,027998,042107,087157,034228,042621,034256,042643
0000000015,0000000933,086674,041154,086674,028676,041256,087309,034905,041776,034932,041800
0000000016,0000001000,086813,040311,086812,029369,040413,087439,035596,040940,035621,040964
0000000017,0000001067,086929,039474,086929,030074,039578,087525,036255,040088,036262,040114
0000000018,0000001133,087023,038646,087025,030787,038752,087595,036885,039266,036866,039294
0000000019,0000001200,087096,037827,087097,031514,037932,087631,037629,038397,037612,038423
0000000020,0000001267,087146,037018,087147,032245,037124,087674,038346,037613,038323,037638
0000000021,0000001333,087174,036219,087176,032986,036326,087707,039101,036826,039077,036854
0000000022,0000001400,087180,035430,087182,033736,035538,087719,039908,036076,039884,036105
0000000023,0000001467,087163,034652,087165,034492,034762,087707,040662,035332,040638,035366
0000000024,0000001533,087123,033885,087126,035257,033996,087676,041447,034584,041421,034619
0000000025,0000001600,087060,033130,087063,036028,033242,087575,042188,033825,042154,033859
0000000026,0000001667,086975,032387,086977,036809,032499,087451,042943,033064,042904,033095
0000000027,0000001733,086866,031655,086869,037600,031768,087368,043792,032333,043753,032366
0000000028,0000001800,086734,030937,086738,038397,031053,087242,044618,031677,044577,031714
0000000029,0000001867,086579,030233,086583,039201,030349,087072,045394,030976,045348,031013
0000000030,0000001933,086401,029541,086405,040014,029658,086869,046193,030273,046140,030309
0000000031,0000002000,086200,028864,086204,040836,028983,086680,047059,029635,047007,029674
0000000032,0000002067,085976,028201,085979,041664,028320,086413,047845,028941,047785,028977
0000000033,0000002133,085728,027552,085732,042502,027672,086178,048712,028302,048650,028339
0000000034,0000002200,085458,026920,085463,043346,027042,085928,049593,027719,049529,027759
0000000035,0000002267,085166,026303,085170,044196,026426,085618,050413,027123,050344,027165
0000000036,0000002333,084851,025701,084855,045054,025825,085291,051283,026514,051210,026555
0000000037,0000002400,084514,025116,084519,045916,025242,084939,052109,025942,052030,025983
