0000000001,0000000000,088687,057210,088676,006900,057513,091913,017216,061103,017317,061119
0000000002,0000000067,089123,056306,089112,007359,056608,092339,017669,060210,017770,060227
0000000003,0000000133,089537,055403,089527,007835,055708,092746,018150,059309,018250,059328
0000000004,0000000200,089931,054504,089921,008330,054808,093131,018643,058417,018742,058437
0000000005,0000000267,090306,053604,090297,008843,053910,093498,019161,057519,019260,057539
0000000006,0000000333,090659,052708,090651,009375,053014,093844,019691,056629,019789,056649
0000000007,0000000400,090995,051815,090985,009924,052121,094169,020248,055736,020344,055756
0000000008,0000000467,091305,050924,091296,010491,051231,094473,020814,054850,020909,054872
0000000009,0000000533,091594,050037,091587,011074,050346,094756,021395,053971,021490,053994
0000000010,0000000600,091866,049156,091858,011675,049464,095016,021995,053097,022088,053120
0000000011,0000000667,092114,048279,092106,012292,048587,095256,022617,052221,022709,052244
0000000012,0000000733,092339,047407,092332,012924,047717,095474,023248,051356,023340,051382
0000000013,0000000800,092545,046542,092537,013573,046853,095669,023894,050499,023985,050524
0000000014,0000000867,092727,045683,092720,014237,045994,095844,024562,049643,024651,049669
0000000015,0000000933,092888,044831,092881,014915,045144,095996,025239,048798,025328,048825
0000000016,0000001000,093025,043987,093020,015609,044300,096126,025931,047961,026018,047989
0000000017,0000001067,093142,043151,093137,016315,043465,096221,026611,047118,026684,047146
0000000018,0000001133,093237,042324,093233,017026,042641,096286,027220,046306,027261,046337
0000000019,0000001200,093310,041503,093303,017752,041818,096310,027946,045423,027985,045450
0000000020,0000001267,093361,040695,093354,018484,041011,096350,028665,044622,028708,044653
0000000021,0000001333,093388,039895,093383,019225,040212,096387,029429,043842,029468,043872
0000000022,0000001400,093393,039107,093389,019976,039426,096447,030284,043132,030326,043168
0000000023,0000001467,093376,038330,093372,020730,038651,096421,031005,042401,031042,042441
0000000024,0000001533,093336,037562,093333,021497,037883,096364,031810,041600,031848,041638
0000000025,0000001600,093274,036806,093270,022267,037129,096254,032511,040826,032538,040861
0000000026,0000001667,093189,036063,093184,023048,036387,096131,033268,040078,033289,040111
0000000027,0000001733,093080,035331,093077,023839,035656,096051,034121,039357,034144,039393
0000000028,0000001800,092948,034614,092945,024635,034941,095919,034915,038698,034933,038739
0000000029,0000001867,092793,033909,092790,025440,034236,095767,035740,038007,035756,038049
0000000030,0000001933,092616,033218,092612,026253,033545,095535,036514,037265,036522,037302
0000000031,0000002000,092414,032541,092411,027076,032869,095363,037394,036646,037402,036687
0000000032,0000002067,092189,031878,092187,027905,032208,095145,038233,036000,038239,036043
0000000033,0000002133,091943,031229,091940,028740,031560,094847,039019,035311,039016,035349
0000000034,0000002200,091672,030597,091670,029585,030929,094610,039918,034739,039915,034782
0000000035,0000002267,091380,029979,091377,030435,030313,094289,040735,034127,040726,034171
0000000036,0000002333,091065,029378,091063,031292,029712,093956,041571,033514,041556,033556
0000000037,0000002400,090728,028792,090726,032156,029129,093627,042465,032954,042449,032998
0000000038,0000002467,090370,028225,090368,033025,028563,093258,043311,032406,043289,032450
0000000039,0000002533,089991,027674,089990,033899,028014,092906,044217,031908,044193,031956
0000000040,0000002600,089592,027141,089590,034778,027482,092486,045077,031370,045049,031417
0000000041,0000002667,089172,026627,089171,035659,026970,092067,045959,030884,045928,030932
0000000042,0000002733,088733,026131,088732,036545,026475,091638,046863,030413,046835,030461
0000000043,0000002800,088275,025654,088274,037433,026000,091180,047761,029959,047734,030009
0000000044,0000002867,087799,025197,087798,038324,025545,090700,048643,029519,048616,029569
0000000045,0000002933,087305,024759,087304,039216,025109,090182,049507,029075,049477,029123
0000000046,0000003000,086793,024342,086792,040112,024694,089683,050431,028685,050406,028734
0000000047,0000003067,086265,023947,086264,041008,024300,089154,051327,028315,051304,028364
0000000048,0000003133,085721,023572,085720,041905,023928,088606,052221,027954,052200,028004
0000000049,0000003200,085161,023220,085160,042802,023578,088041,053112,027626,053091,027676
0000000050,0000003267,084586,022890,084585,043699,023250,087456,053994,027315,053975,027366
0000000051,0000003333,083997,022583,083996,044595,022944,086864,054884,027026,054866,027077
0000000052,0000003400,083393,022299,083393,045489,022662,086255,055777,026755,055760,026806
0000000053,0000003467,082776,022039,082776,046380,022403,085630,056651,026515,056634,026567
0000000054,0000003533,082146,021802,082145,047267,022168,084996,057537,026298,057521,026351
0000000055,0000003600,081502,021590,081502,048150,021958,084351,058409,026116,058395,026170
0000000056,0000003667,080847,021402,080847,049027,021772,083687,059280,025940,059266,025995
0000000057,0000003733,080180,021238,080180,049896,021610,083006,060129,025790,060115,025845
0000000058,0000003800,079501,021100,079501,050758,021474,082311,060970,025663,060956,025718
0000000059,0000003867,078810,020986,078810,051612,021362,081607,061811,025555,061797,025610
0000000060,0000003933,078109,020898,078109,052456,021276,080896,062640,025485,062628,025541
0000000061,0000004000,077396,020836,077396,053289,021214,080155,063443,025414,063429,025469
0000000062,0000004067,076673,020798,076673,054111,021177,079417,064255,025380,064242,025436
0000000063,0000004133,075939,020786,075939,054921,021167,078672,065053,025382,065041,025438
0000000064,0000004200,075195,020799,075194,055719,021181,077914,065838,025404,065827,025461
0000000065,0000004267,074441,020837,074440,056504,021220,077149,066617,025449,066607,025506
0000000066,0000004333,073676,020900,073675,057274,021284,076363,067366,025513,067356,025570
0000000067,0000004400,072901,020987,072900,058031,021372,075575,068116,025600,068107,025657
