0000000053,0000003467,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,073702,033122,061844,029545,056925,043285,078262,065390,019501,078262,065390,019501,075158,060092,007574,099701,073698,061843,056825,087211,090749
0000000054,0000003533,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,074142,033121,061465,029649,056485,043664,077606,066304,019235,077606,066304,019235,074406,061144,007267,099597,074138,061464,056913,086827,091076
0000000055,0000003600,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,074586,033120,061092,029768,056041,044037,076932,067212,018993,076932,067212,018993,073635,062188,006987,099477,074583,061091,057014,086440,091397
0000000056,0000003667,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,075034,033118,060727,029903,055592,044402,076243,068113,018773,076243,068113,018773,072845,063225,006733,099342,075031,060726,057129,086049,091711
0000000057,0000003733,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,075487,033117,060370,030053,055140,044759,075537,069007,018578,075537,069007,018578,072036,064253,006507,099192,075483,060369,057257,085655,092018
0000000058,0000003800,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,075942,033115,060020,030218,054684,045109,074816,069893,018406,074816,069893,018406,071210,065272,006307,099027,075939,060019,057398,085258,092319
0000000059,0000003867,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,076401,033113,059679,030399,054225,045451,074080,070771,018258,074080,070771,018258,070366,066281,006135,098847,076398,059677,057552,084858,092613
0000000060,0000003933,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,076863,033112,059346,030594,053763,045784,073330,071639,018133,073330,071639,018133,069505,067280,005990,098651,076860,059344,057718,084455,092899
0000000061,0000004000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,077328,033109,059021,030804,053298,046108,072565,072498,018033,072565,072498,018033,068628,068268,005873,098441,077325,059020,057898,084050,093178
0000000062,0000004067,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,077795,033107,058705,031029,052831,046424,071786,073346,017956,071786,073346,017956,067736,069245,005783,098216,077792,058704,058090,083642,093449
0000000063,0000004133,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,078264,033105,058398,031268,052362,046731,070995,074184,017904,070995,074184,017904,066828,070209,005721,097977,078261,058397,058295,083233,093713
0000000064,0000004200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,078735,033102,058100,031522,051891,047029,070190,075011,017875,070190,075011,017875,065906,071160,005687,097723,078732,058099,058512,082822,093968
0000000065,0000004267,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,079207,033100,057812,031790,051419,047318,069374,075826,017871,069374,075826,017871,064969,072098,005680,097455,079204,057810,058742,082410,094216
0000000066,0000004333,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,079681,033097,057533,032072,050945,047597,068546,076629,017890,068546,076629,017890,064019,073022,005701,097173,079678,057531,058984,081997,094455
0000000067,0000004400,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,080155,033094,057263,032368,050471,047867,067707,077419,017934,067707,077419,017934,063057,073931,005749,096877,080152,057261,059237,081583,094686
0000000068,0000004467,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,080630,033091,057004,032678,049996,048126,066857,078195,018002,066857,078195,018002,062082,074825,005825,096568,080627,057002,059503,081169,094908
0000000069,0000004533,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,081106,033087,056754,033001,049521,048376,065997,078959,018094,065997,078959,018094,061096,075704,005929,096244,081103,056752,059780,080754,095121
0000000070,0000004600,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,081581,033084,056515,033337,049045,048615,065128,079707,018209,065128,079707,018209,060098,076566,006060,095908,081578,056513,060069,080339,095326
0000000071,0000004667,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,082056,033081,056285,033687,048570,048845,064249,080441,018349,064249,080441,018349,059090,077411,006219,095558,082053,056283,060369,079924,095522
0000000072,0000004733,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,082530,033077,056067,034049,048096,049063,063363,081160,018512,063363,081160,018512,058073,078238,006405,095196,082527,056065,060680,079510,095708
0000000073,0000004800,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,083004,033073,055859,034424,047622,049271,062468,081864,018699,062468,081864,018699,057047,079048,006618,094821,083001,055857,061002,079097,095886
0000000074,0000004867,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,083476,033069,055661,034812,047150,049469,061567,082551,018909,061567,082551,018909,056012,079839,006858,094433,083473,055659,061335,078685,096054
0000000075,0000004933,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,083947,033065,055475,035212,046679,049655,060658,083222,019143,060658,083222,019143,054969,080612,007125,094034,083944,055473,061679,078274,096213
0000000076,0000005000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,084416,033061,055299,035623,046210,049831,059743,083875,019400,059743,083875,019400,053919,081365,007419,093622,084413,055297,062032,077864,096362
0000000077,0000005067,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,084882,033057,055135,036046,045743,049996,058823,084512,019681,058823,084512,019681,052863,082098,007740,093199,084880,055132,062396,077456,096501
0000000078,0000005133,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,085347,033053,054981,036481,045279,050149,057898,085131,019984,057898,085131,019984,051801,082811,008087,092764,085344,054979,062770,077051,096631
0000000079,0000005200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,085809,033048,054839,036927,044817,050291,056969,085731,020310,056969,085731,020310,050734,083503,008460,092319,085806,054837,063153,076648,096751
0000000080,0000005267,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,086267,033044,054709,037383,044358,050422,056035,086314,020658,056035,086314,020658,049663,084173,008859,091862,086265,054706,063545,076247,096861
0000000081,0000005333,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,086723,033039,054589,037850,043903,050541,055099,086877,021029,055099,086877,021029,048587,084822,009284,091395,086720,054587,063947,075849,096962
0000000082,0000005400,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,087175,033034,054482,038328,043451,050649,054160,087421,021422,054160,087421,021422,047509,085449,009734,090918,087172,054479,064358,075454,097052
0000000083,0000005467,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,087623,033029,054386,038815,043003,050745,053219,087945,021836,053219,087945,021836,046428,086054,010209,090430,087620,054383,064777,075062,097132
0000000084,0000005533,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,088067,033024,054301,039312,042559,050830,052276,088450,022272,052276,088450,022272,045346,086635,010709,089933,088064,054298,065204,074675,097202
0000000085,0000005600,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,088506,033019,054228,039818,042119,050902,051333,088934,022730,051333,088934,022730,044262,087194,011233,089427,088504,054226,065640,074290,097262
0000000086,0000005667,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,088941,033014,054167,040333,041684,050963,050389,089398,023208,050389,089398,023208,043179,087729,011782,088912,088939,054165,066083,073910,097312
0000000087,0000005733,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,089371,033009,054118,040857,041254,051013,049446,089841,023708,049446,089841,023708,042095,088239,012354,088388,089369,054115,066534,073534,097351
0000000088,0000005800,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,089796,033004,054081,041390,040830,051050,048503,090263,024227,048503,090263,024227,041013,088726,012950,087856,089794,054078,066992,073163,097381
0000000089,0000005867,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,090215,032998,054055,041930,040411,051076,047563,090664,024767,047563,090664,024767,039932,089188,013569,087315,090213,054052,067457,072797,097400
0000000090,0000005933,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,090628,032993,054041,042478,039997,051090,046624,091043,025326,046624,091043,025326,038854,089626,014211,086767,090626,054038,067929,072435,097408
