0000000001,0000000000,086587,068219
0000000002,0000000067,087101,067394
0000000003,0000000133,087602,066567
0000000004,0000000200,088091,065739
0000000005,0000000267,088553,064909
0000000006,0000000333,089002,064079
0000000007,0000000400,089437,063249
0000000008,0000000467,089845,062418
0000000009,0000000533,090239,061589
0000000010,0000000600,090619,060761
0000000011,0000000667,090970,059935
0000000012,0000000733,091307,059112
0000000013,0000000800,091630,058290
0000000014,0000000867,091922,057474
0000000015,0000000933,092200,056660
0000000016,0000001000,092463,055850
0000000017,0000001067,092696,055048
0000000018,0000001133,092913,054250
0000000019,0000001200,093115,053456
0000000020,0000001267,093287,052671
0000000021,0000001333,093442,051893
0000000022,0000001400,093582,051119
0000000023,0000001467,093690,050358
0000000024,0000001533,093783,049603
0000000025,0000001600,093860,048855
0000000026,0000001667,093905,048121
0000000027,0000001733,093935,047395
0000000028,0000001800,093948,046676
0000000029,0000001867,093930,045973
0000000030,0000001933,093896,045279
0000000031,0000002000,093846,044593
0000000032,0000002067,093765,043926
0000000033,0000002133,093667,043268
0000000034,0000002200,093554,042620
0000000035,0000002267,093410,041992
0000000036,0000002333,093250,041374
0000000037,0000002400,093074,040767
0000000038,0000002467,092868,040181
0000000039,0000002533,092646,039607
0000000040,0000002600,092409,039044
0000000041,0000002667,092141,038505
0000000042,0000002733,091859,037978
0000000043,0000002800,091562,037463
0000000044,0000002867,091235,036972
0000000045,0000002933,090894,036495
0000000046,0000003000,090538,036031
0000000047,0000003067,090154,035592
0000000048,0000003133,089756,035167
0000000049,0000003200,089344,034756
0000000050,0000003267,088905,034372
0000000051,0000003333,088452,034002
0000000052,0000003400,087986,033647
0000000053,0000003467,087494,033319
0000000054,0000003533,086989,033006
0000000055,0000003600,086471,032708
0000000056,0000003667,085929,032439
0000000057,0000003733,085375,032185
0000000058,0000003800,084809,031946
0000000059,0000003867,084220,031738
0000000060,0000003933,083619,031544
0000000061,0000004000,083008,031365
0000000062,0000004067,082375,031218
0000000063,0000004133,081732,031085
0000000064,0000004200,081079,030969
0000000065,0000004267,080406,030883
0000000066,0000004333,079724,030813
0000000067,0000004400,079033,030758
0000000068,0000004467,078324,030735
0000000069,0000004533,077607,030727
0000000070,0000004600,076881,030735
0000000071,0000004667,076140,030775
0000000072,0000004733,075392,030830
0000000073,0000004800,074636,030900
0000000074,0000004867,073867,031002
0000000075,0000004933,073092,031119
0000000076,0000005000,072310,031252
0000000077,0000005067,071518,031415
0000000078,0000005133,070720,031594
0000000079,0000005200,069917,031788
0000000080,0000005267,069106,032013
0000000081,0000005333,068290,032252
0000000082,0000005400,067471,032506
0000000083,0000005467,066644,032790
0000000084,0000005533,065816,033089
0000000085,0000005600,064984,033402
0000000086,0000005667,064148,033744
0000000087,0000005733,063311,034100
0000000088,0000005800,062472,034471
