0000000117,0000007733,039821,052341
0000000118,0000007800,039164,053119
0000000119,0000007867,038528,053909
0000000120,0000007933,037902,054703
0000000121,0000008000,037286,055501
0000000122,0000008067,036693,056308
0000000123,0000008133,036111,057118
0000000124,0000008200,035541,057931
0000000125,0000008267,034994,058750
0000000126,0000008333,034459,059572
0000000127,0000008400,033937,060396
0000000128,0000008467,033440,061223
0000000129,0000008533,032956,062051
0000000130,0000008600,032485,062881
0000000131,0000008667,032040,063711
0000000132,0000008733,031610,064542
0000000133,0000008800,031192,065373
0000000134,0000008867,030803,066202
0000000135,0000008933,030428,067030
0000000136,0000009000,030067,067856
0000000137,0000009067,029735,068680
0000000138,0000009133,029417,069500
0000000139,0000009200,029114,070319
0000000140,0000009267,028842,071131
0000000141,0000009333,028584,071940
0000000142,0000009400,028341,072745
0000000143,0000009467,028129,073542
0000000144,0000009533,027932,074334
0000000145,0000009600,027751,075121
0000000146,0000009667,027600,075898
0000000147,0000009733,027466,076670
0000000148,0000009800,027347,077435
0000000149,0000009867,027259,078188
0000000150,0000009933,027188,078933
0000000151,0000010000,027132,079672
0000000152,0000010067,027108,080396
0000000153,0000010133,027099,081112
0000000154,0000010200,027107,081820
0000000155,0000010267,027146,082512
0000000156,0000010333,027201,083194
0000000157,0000010400,027272,083867
0000000158,0000010467,027375,084522
0000000159,0000010533,027493,085167
0000000160,0000010600,027627,085802
0000000161,0000010667,027792,086416
0000000162,0000010733,027973,087019
0000000163,0000010800,028169,087612
0000000164,0000010867,028396,088182
0000000165,0000010933,028638,088741
0000000166,0000011000,028895,089288
0000000167,0000011067,029183,089812
0000000168,0000011133,029485,090323
0000000169,0000011200,029802,090821
0000000170,0000011267,030148,091294
0000000171,0000011333,030508,091755
0000000172,0000011400,030883,092202
0000000173,0000011467,031285,092622
0000000174,0000011533,031702,093029
0000000175,0000011600,032132,093422
0000000176,0000011667,032590,093787
0000000177,0000011733,033060,094139
0000000178,0000011800,033544,094475
0000000179,0000011867,034053,094783
0000000180,0000011933,034575,095077
0000000181,0000012000,035109,095356
0000000182,0000012067,035667,095605
0000000183,0000012133,036237,095839
0000000184,0000012200,036819,096058
0000000185,0000012267,037423,096246
0000000186,0000012333,038038,096420
0000000187,0000012400,038663,096578
0000000188,0000012467,039310,096705
0000000189,0000012533,039966,096817
0000000190,0000012600,040633,096913
0000000191,0000012667,041318,096978
0000000192,0000012733,042012,097027
0000000193,0000012800,042715,097061
0000000194,0000012867,043436,097063
0000000195,0000012933,044164,097050
0000000196,0000013000,044900,097021
0000000197,0000013067,045651,096961
0000000198,0000013133,046408,096885
0000000199,0000013200,047173,096794
0000000200,0000013267,047950,096671
0000000201,0000013333,048734,096533
0000000202,0000013400,049523,096380
0000000203,0000013467,050322,096196
0000000204,0000013533,051126,095997
0000000205,0000013600,051935,095782
0000000206,0000013667,052752,095538
0000000207,0000013733,053572,095279
0000000208,0000013800,054396,095004
0000000209,0000013867,055226,094701
0000000210,0000013933,056059,094383
0000000211,0000014000,056893,094050
0000000212,0000014067,057731,093689
0000000213,0000014133,058570,093314
0000000214,0000014200,059411,092926
0000000215,0000014267,060252,092509
0000000216,0000014333,061093,092080
0000000217,0000014400,061935,091637
0000000218,0000014467,062775,091167
0000000219,0000014533,063614,090685
0000000220,0000014600,064451,090191
0000000221,0000014667,065285,089671
0000000222,0000014733,066117,089140
0000000223,0000014800,066946,088596
0000000224,0000014867,067769,088029
0000000225,0000014933,068588,087451
0000000226,0000015000,069404,086862
0000000227,0000015067,070212,086251
0000000228,0000015133,071014,085629
0000000229,0000015200,071812,084997
0000000230,0000015267,072600,084346
0000000231,0000015333,073381,083685
0000000232,0000015400,074157,083014
0000000233,0000015467,074919,082325
0000000234,0000015533,075675,081628
0000000235,0000015600,076424,080923
0000000236,0000015667,077158,080201
0000000237,0000015733,077884,079472
0000000238,0000015800,078601,078735
0000000239,0000015867,079302,077984
0000000240,0000015933,079994,077227
0000000241,0000016000,080676,076464
0000000242,0000016067,081340,075689
0000000243,0000016133,081993,074908
0000000244,0000016200,082637,074122
0000000245,0000016267,083260,073327
0000000246,0000016333,083871,072527
0000000247,0000016400,084472,071723
0000000248,0000016467,085050,070912
0000000249,0000016533,085617,070097
0000000250,0000016600,086172,069280
0000000251,0000016667,086702,068457
0000000252,0000016733,087220,067633
0000000253,0000016800,087726,066807
0000000254,0000016867,088206,065978
0000000255,0000016933,088672,065148
0000000256,0000017000,089126,064318
0000000257,0000017067,089552,063487
0000000258,0000017133,089965,062657
0000000259,0000017200,090363,061827
0000000260,0000017267,090734,061000
0000000261,0000017333,091090,060174
0000000262,0000017400,091432,059349
0000000263,0000017467,091744,058529
0000000264,0000017533,092042,057712
0000000265,0000017600,092325,056897
0000000266,0000017667,092578,056090
0000000267,0000017733,092815,055286
0000000268,0000017800,093038,054486
0000000269,0000017867,093230,053695
0000000270,0000017933,093406,052910
0000000271,0000018000,093566,052129
0000000272,0000018067,093696,051360
0000000273,0000018133,093809,050597
0000000274,0000018200,093907,049840
0000000275,0000018267,093974,049096
0000000276,0000018333,094024,048360
0000000277,0000018400,094059,047631
0000000278,0000018467,094062,046917
0000000279,0000018533,094049,046212
0000000280,0000018600,094020,045515
0000000281,0000018667,093960,044835
0000000282,0000018733,093883,044165
0000000283,0000018800,093791,043504
0000000284,0000018867,093668,042862
0000000285,0000018933,093529,042231
0000000286,0000019000,093374,041610
0000000287,0000019067,093188,041010
0000000288,0000019133,092987,040421
0000000289,0000019200,092770,039843
0000000290,0000019267,092523,039288
0000000291,0000019333,092261,038745
0000000292,0000019400,091984,038213
0000000293,0000019467,091677,037706
0000000294,0000019533,091355,037212
0000000295,0000019600,091019,036730
0000000296,0000019667,090653,036274
0000000297,0000019733,090274,035832
0000000298,0000019800,089881,035402
0000000299,0000019867,089459,035000
0000000300,0000019933,089025,034612
0000000301,0000020000,088576,034237
0000000302,0000020067,088101,033891
0000000303,0000020133,087613,033559
0000000304,0000020200,087113,033241
0000000305,0000020267,086587,032952
0000000306,0000020333,086049,032679
0000000307,0000020400,085498,032420
0000000308,0000020467,084924,032191
0000000309,0000020533,084339,031977
0000000310,0000020600,083742,031778
0000000311,0000020667,083124,031610
0000000312,0000020733,082495,031457
0000000313,0000020800,081855,031319
0000000314,0000020867,081195,031213
0000000315,0000020933,080525,031122
0000000316,0000021000,079846,031047
0000000317,0000021067,079149,031002
0000000318,0000021133,078443,030974
0000000319,0000021200,077729,030961
0000000320,0000021267,076998,030980
0000000321,0000021333,076259,031014
0000000322,0000021400,075513,031063
0000000323,0000021467,074753,031144
0000000324,0000021533,073986,031241
0000000325,0000021600,073213,031353
0000000326,0000021667,072428,031496
0000000327,0000021733,071637,031654
0000000328,0000021800,070841,031828
0000000329,0000021867,070035,032032
0000000330,0000021933,069225,032252
0000000331,0000022000,068411,032486
0000000332,0000022067,067589,032751
0000000333,0000022133,066764,033030
0000000334,0000022200,065936,033323
0000000335,0000022267,065103,033646
0000000336,0000022333,064268,033984
0000000337,0000022400,063431,034335
0000000338,0000022467,062591,034715
0000000339,0000022533,061751,035108
0000000340,0000022600,060909,035515
0000000341,0000022667,060068,035950
0000000342,0000022733,059227,036397
0000000343,0000022800,058386,036858
0000000344,0000022867,057548,037344
0000000345,0000022933,056711,037843
0000000346,0000023000,055875,038354
0000000347,0000023067,055045,038890
0000000348,0000023133,054217,039437
0000000349,0000023200,053391,039996
0000000350,0000023267,052573,040578
0000000351,0000023333,051759,041171
0000000352,0000023400,050948,041775
0000000353,0000023467,050147,042400
0000000354,0000023533,049351,043035
0000000355,0000023600,048560,043680
0000000356,0000023667,047780,044345
0000000357,0000023733,047007,045018
0000000358,0000023800,046240,045701
0000000359,0000023867,045486,046401
0000000360,0000023933,044740,047109
0000000361,0000024000,044001,047826
0000000362,0000024067,043278,048558
0000000363,0000024133,042563,049297
0000000364,0000024200,041857,050043
0000000365,0000024267,041168,050802
0000000366,0000024333,040488,051567
0000000367,0000024400,039818,052339
0000000368,0000024467,039168,053121
0000000369,0000024533,038528,053909
0000000370,0000024600,037898,054701
0000000371,0000024667,037290,055503
0000000372,0000024733,036693,056308
0000000373,0000024800,036107,057117
0000000374,0000024867,035544,057932
0000000375,0000024933,034994,058750
0000000376,0000025000,034455,059571
0000000377,0000025067,033941,060396
0000000378,0000025133,033440,061223
0000000379,0000025200,032951,062051
0000000380,0000025267,032489,062881
0000000381,0000025333,032040,063711
0000000382,0000025400,031605,064542
0000000383,0000025467,031197,065372
0000000384,0000025533,030803,066202
0000000385,0000025600,030423,067030
0000000386,0000025667,030071,067856
0000000387,0000025733,029734,068679
0000000388,0000025800,029412,069501
0000000389,0000025867,029119,070317
0000000390,0000025933,028841,071131
0000000391,0000026000,028578,071941
0000000392,0000026067,028346,072743
0000000393,0000026133,028129,073541
0000000394,0000026200,027927,074335
0000000395,0000026267,027756,075120
0000000396,0000026333,027600,075898
0000000397,0000026400,027461,076671
0000000398,0000026467,027352,077433
0000000399,0000026533,027259,078187
0000000400,0000026600,027183,078936
0000000401,0000026667,027137,079670
0000000402,0000026733,027108,080396
0000000403,0000026800,027094,081115
0000000404,0000026867,027112,081818
0000000405,0000026933,027146,082512
0000000406,0000027000,027196,083197
0000000407,0000027067,027278,083864
0000000408,0000027133,027375,084522
0000000409,0000027200,027488,085170
0000000410,0000027267,027633,085798
0000000411,0000027333,027792,086416
0000000412,0000027400,027968,087023
0000000413,0000027467,028174,087609
0000000414,0000027533,028396,088183
0000000415,0000027600,028633,088745
0000000416,0000027667,028900,089285
0000000417,0000027733,029183,089812
0000000418,0000027800,029480,090327
0000000419,0000027867,029806,090817
0000000420,0000027933,030147,091295
0000000421,0000028000,030503,091759
0000000422,0000028067,030887,092197
0000000423,0000028133,031285,092622
0000000424,0000028200,031697,093034
0000000425,0000028267,032137,093418
0000000426,0000028333,032590,093787
0000000427,0000028400,033056,094143
0000000428,0000028467,033548,094471
0000000429,0000028533,034053,094783
0000000430,0000028600,034571,095082
0000000431,0000028667,035113,095351
0000000432,0000028733,035667,095605
0000000433,0000028800,036233,095844
0000000434,0000028867,036822,096053
0000000435,0000028933,037423,096246
0000000436,0000029000,038034,096425
0000000437,0000029067,038667,096572
0000000438,0000029133,039310,096705
0000000439,0000029200,039963,096822
0000000440,0000029267,040636,096907
0000000441,0000029333,041318,096978
0000000442,0000029400,042009,097032
0000000443,0000029467,042718,097055
0000000444,0000029533,043436,097063
0000000445,0000029600,044161,097055
0000000446,0000029667,044902,097016
0000000447,0000029733,045651,096961
0000000448,0000029800,046406,096890
0000000449,0000029867,047175,096788
0000000450,0000029933,047950,096671
0000000451,0000030000,048732,096538
0000000452,0000030067,049524,096375
0000000453,0000030133,050322,096196
0000000454,0000030200,051125,096002
0000000455,0000030267,051936,095777
0000000456,0000030333,052752,095538
0000000457,0000030400,053571,095284
0000000458,0000030467,054397,095000
0000000459,0000030533,055226,094701
0000000460,0000030600,056058,094388
0000000461,0000030667,056894,094046
0000000462,0000030733,057731,093689
0000000463,0000030800,058570,093319
0000000464,0000030867,059411,092921
0000000465,0000030933,060252,092509
0000000466,0000031000,061093,092084
0000000467,0000031067,061935,091632
0000000468,0000031133,062775,091167
0000000469,0000031200,063614,090690
0000000470,0000031267,064451,090187
0000000471,0000031333,065285,089671
0000000472,0000031400,066118,089143
0000000473,0000031467,066945,088592
0000000474,0000031533,067769,088029
0000000475,0000031600,068590,087455
0000000476,0000031667,069403,086858
0000000477,0000031733,070212,086251
0000000478,0000031800,071016,085633
0000000479,0000031867,071811,084994
0000000480,0000031933,072600,084346
0000000481,0000032000,073383,083688
0000000482,0000032067,074155,083011
0000000483,0000032133,074919,082325
0000000484,0000032200,075678,081631
0000000485,0000032267,076422,080920
0000000486,0000032333,077158,080201
0000000487,0000032400,077886,079474
0000000488,0000032467,078598,078733
0000000489,0000032533,079302,077984
0000000490,0000032600,079997,077229
0000000491,0000032667,080673,076462
0000000492,0000032733,081340,075689
0000000493,0000032800,081997,074910
0000000494,0000032867,082633,074120
0000000495,0000032933,083259,073327
0000000496,0000033000,083875,072528
0000000497,0000033067,084468,071722
0000000498,0000033133,085050,070912
0000000499,0000033200,085621,070098
0000000500,0000033267,086168,069279
0000000501,0000033333,086702,068457
0000000502,0000033400,087224,067633
0000000503,0000033467,087722,066806
0000000504,0000033533,088206,065978
0000000505,0000033600,088677,065148
0000000506,0000033667,089121,064318
0000000507,0000033733,089552,063487
0000000508,0000033800,089969,062657
0000000509,0000033867,090359,061828
0000000510,0000033933,090734,061000
0000000511,0000034000,091095,060173
0000000512,0000034067,091427,059350
0000000513,0000034133,091744,058529
0000000514,0000034200,092047,057711
0000000515,0000034267,092320,056899
0000000516,0000034333,092578,056090
0000000517,0000034400,092821,055285
0000000518,0000034467,093033,054488
0000000519,0000034533,093230,053695
0000000520,0000034600,093411,052908
0000000521,0000034667,093561,052131
0000000522,0000034733,093696,051360
0000000523,0000034800,093815,050594
0000000524,0000034867,093902,049842
0000000525,0000034933,093974,049096
0000000526,0000035000,094029,048357
0000000527,0000035067,094054,047633
0000000528,0000035133,094062,046917
0000000529,0000035200,094054,046209
0000000530,0000035267,094015,045518
0000000531,0000035333,093960,044835
0000000532,0000035400,093889,044162
0000000533,0000035467,093786,043507
0000000534,0000035533,093668,042862
0000000535,0000035600,093534,042228
0000000536,0000035667,093369,041613
0000000537,0000035733,093188,041010
0000000538,0000035800,092992,040417
0000000539,0000035867,092765,039847
0000000540,0000035933,092523,039288
0000000541,0000036000,092266,038741
0000000542,0000036067,091979,038217
0000000543,0000036133,091677,037706
0000000544,0000036200,091360,037208
0000000545,0000036267,091014,036735
0000000546,0000036333,090654,036274
0000000547,0000036400,090279,035827
0000000548,0000036467,089876,035407
0000000549,0000036533,089459,035000
0000000550,0000036600,089029,034607
0000000551,0000036667,088572,034242
0000000552,0000036733,088101,033891
0000000553,0000036800,087618,033554
0000000554,0000036867,087108,033246
0000000555,0000036933,086587,032952
0000000556,0000037000,086053,032674
0000000557,0000037067,085494,032425
0000000558,0000037133,084924,032191
0000000559,0000037200,084343,031972
0000000560,0000037267,083739,031783
0000000561,0000037333,083124,031610
0000000562,0000037400,082498,031452
0000000563,0000037467,081851,031324
0000000564,0000037533,081195,031213
0000000565,0000037600,080529,031117
0000000566,0000037667,079843,031052
0000000567,0000037733,079149,031002
0000000568,0000037800,078446,030969
0000000569,0000037867,077726,030966
0000000570,0000037933,076998,030980
0000000571,0000038000,076262,031008
0000000572,0000038067,075511,031069
0000000573,0000038133,074753,031144
0000000574,0000038200,073988,031236
0000000575,0000038267,073211,031358
0000000576,0000038333,072428,031496
0000000577,0000038400,071639,031649
0000000578,0000038467,070839,031833
0000000579,0000038533,070035,032032
0000000580,0000038600,069226,032247
0000000581,0000038667,068410,032491
0000000582,0000038733,067589,032751
0000000583,0000038800,066765,033025
0000000584,0000038867,065935,033328
0000000585,0000038933,065103,033646
0000000586,0000039000,064268,033979
0000000587,0000039067,063430,034340
0000000588,0000039133,062591,034715
0000000589,0000039200,061751,035104
0000000590,0000039267,060909,035520
0000000591,0000039333,060068,035950
0000000592,0000039400,059227,036393
0000000593,0000039467,058387,036862
0000000594,0000039533,057548,037344
0000000595,0000039600,056710,037839
0000000596,0000039667,055876,038358
0000000597,0000039733,055045,038890
0000000598,0000039800,054216,039433
0000000599,0000039867,053393,040000
0000000600,0000039933,052573,040578
0000000601,0000040000,051757,041168
0000000602,0000040067,050950,041779
0000000603,0000040133,050147,042400
0000000604,0000040200,049349,043032
0000000605,0000040267,048562,043684
0000000606,0000040333,047780,044345
0000000607,0000040400,047005,045015
0000000608,0000040467,046242,045704
0000000609,0000040533,045486,046401
0000000610,0000040600,044737,047107
0000000611,0000040667,044004,047828
0000000612,0000040733,043278,048558
0000000613,0000040800,042560,049294
0000000614,0000040867,041859,050045
0000000615,0000040933,041168,050802
0000000616,0000041000,040485,051565
0000000617,0000041067,039822,052341
0000000618,0000041133,039168,053121
0000000619,0000041200,038525,053907
0000000620,0000041267,037902,054703
0000000621,0000041333,037290,055502
0000000622,0000041400,036689,056306
0000000623,0000041467,036111,057118
0000000624,0000041533,035545,057932
0000000625,0000041600,034990,058750
0000000626,0000041667,034459,059572
0000000627,0000041733,033941,060396
0000000628,0000041800,033436,061223
0000000629,0000041867,032956,062051
0000000630,0000041933,032489,062881
0000000631,0000042000,032036,063711
0000000632,0000042067,031609,064542
0000000633,0000042133,031197,065372
0000000634,0000042200,030798,066202
0000000635,0000042267,030427,067030
0000000636,0000042333,030071,067856
0000000637,0000042400,029729,068680
0000000638,0000042467,029417,069500
0000000639,0000042533,029119,070317
0000000640,0000042600,028836,071132
0000000641,0000042667,028583,071939
0000000642,0000042733,028346,072743
0000000643,0000042800,028123,073543
0000000644,0000042867,027932,074334
0000000645,0000042933,027756,075119
0000000646,0000043000,027595,075900
0000000647,0000043067,027466,076669
0000000648,0000043133,027352,077433
0000000649,0000043200,027254,078190
0000000650,0000043267,027188,078933
0000000651,0000043333,027137,079670
0000000652,0000043400,027103,080399
0000000653,0000043467,027100,081112
0000000654,0000043533,027112,081817
0000000655,0000043600,027141,082515
0000000656,0000043667,027202,083194
0000000657,0000043733,027278,083864
0000000658,0000043800,027370,084525
0000000659,0000043867,027493,085167
0000000660,0000043933,027633,085798
0000000661,0000044000,027787,086419
0000000662,0000044067,027973,087020
0000000663,0000044133,028174,087608
0000000664,0000044200,028391,088186
0000000665,0000044267,028638,088741
0000000666,0000044333,028900,089285
0000000667,0000044400,029178,089816
0000000668,0000044467,029485,090323
0000000669,0000044533,029806,090817
0000000670,0000044600,030143,091299
0000000671,0000044667,030508,091755
0000000672,0000044733,030887,092197
0000000673,0000044800,031281,092627
0000000674,0000044867,031702,093029
0000000675,0000044933,032137,093418
0000000676,0000045000,032585,093792
0000000677,0000045067,033060,094139
0000000678,0000045133,033548,094471
0000000679,0000045200,034049,094788
0000000680,0000045267,034575,095077
0000000681,0000045333,035113,095351
0000000682,0000045400,035663,095610
0000000683,0000045467,036237,095839
0000000684,0000045533,036822,096053
0000000685,0000045600,037419,096251
0000000686,0000045667,038038,096420
0000000687,0000045733,038667,096572
0000000688,0000045800,039307,096710
0000000689,0000045867,039966,096816
0000000690,0000045933,040636,096907
0000000691,0000046000,041315,096983
0000000692,0000046067,042012,097027
0000000693,0000046133,042718,097055
0000000694,0000046200,043433,097068
0000000695,0000046267,044164,097050
0000000696,0000046333,044902,097016
0000000697,0000046400,045648,096966
0000000698,0000046467,046408,096885
0000000699,0000046533,047175,096788
0000000700,0000046600,047948,096676
0000000701,0000046667,048734,096533
0000000702,0000046733,049524,096375
0000000703,0000046800,050320,096201
0000000704,0000046867,051126,095997
0000000705,0000046933,051936,095777
0000000706,0000047000,052751,095543
0000000707,0000047067,053572,095279
0000000708,0000047133,054397,095000
0000000709,0000047200,055225,094706
0000000710,0000047267,056058,094383
0000000711,0000047333,056894,094046
0000000712,0000047400,057731,093694
0000000713,0000047467,058570,093315
0000000714,0000047533,059411,092921
0000000715,0000047600,060252,092514
0000000716,0000047667,061093,092080
0000000717,0000047733,061935,091632
0000000718,0000047800,062775,091172
0000000719,0000047867,063614,090685
0000000720,0000047933,064451,090187
0000000721,0000048000,065286,089675
0000000722,0000048067,066117,089140
0000000723,0000048133,066945,088592
0000000724,0000048200,067770,088033
0000000725,0000048267,068588,087451
0000000726,0000048333,069403,086858
0000000727,0000048400,070213,086254
0000000728,0000048467,071014,085629
0000000729,0000048533,071811,084994
0000000730,0000048600,072602,084349
0000000731,0000048667,073381,083684
0000000732,0000048733,074155,083011
0000000733,0000048800,074922,082328
0000000734,0000048867,075675,081628
0000000735,0000048933,076422,080920
0000000736,0000049000,077160,080203
0000000737,0000049067,077884,079472
0000000738,0000049133,078598,078733
0000000739,0000049200,079305,077987
0000000740,0000049267,079994,077227
0000000741,0000049333,080673,076462
0000000742,0000049400,081343,075691
0000000743,0000049467,081993,074908
0000000744,0000049533,082633,074120
0000000745,0000049600,083263,073328
0000000746,0000049667,083871,072527
0000000747,0000049733,084468,071722
0000000748,0000049800,085054,070913
0000000749,0000049867,085617,070097
0000000750,0000049933,086168,069279
0000000751,0000050000,086706,068458
0000000752,0000050067,087220,067633
0000000753,0000050133,087722,066806
0000000754,0000050200,088210,065978
0000000755,0000050267,088672,065148
0000000756,0000050333,089121,064318
0000000757,0000050400,089557,063487
0000000758,0000050467,089965,062657
0000000759,0000050533,090359,061828
0000000760,0000050600,090739,060999
0000000761,0000050667,091090,060173
0000000762,0000050733,091427,059350
0000000763,0000050800,091749,058528
0000000764,0000050867,092042,057712
0000000765,0000050933,092320,056899
0000000766,0000051000,092583,056089
0000000767,0000051067,092816,055286
0000000768,0000051133,093033,054488
0000000769,0000051200,093235,053694
0000000770,0000051267,093406,052910
0000000771,0000051333,093561,052131
0000000772,0000051400,093701,051358
0000000773,0000051467,093809,050597
0000000774,0000051533,093902,049842
0000000775,0000051600,093979,049094
0000000776,0000051667,094024,048360
0000000777,0000051733,094054,047633
0000000778,0000051800,094067,046914
0000000779,0000051867,094049,046212
0000000780,0000051933,094015,045518
0000000781,0000052000,093965,044832
0000000782,0000052067,093883,044165
0000000783,0000052133,093786,043507
0000000784,0000052200,093673,042859
0000000785,0000052267,093529,042231
0000000786,0000052333,093369,041613
0000000787,0000052400,093193,041006
0000000788,0000052467,092987,040421
0000000789,0000052533,092765,039847
0000000790,0000052600,092528,039284
0000000791,0000052667,092261,038745
0000000792,0000052733,091979,038217
0000000793,0000052800,091682,037702
0000000794,0000052867,091355,037212
0000000795,0000052933,091014,036735
0000000796,0000053000,090658,036270
0000000797,0000053067,090274,035832
0000000798,0000053133,089876,035407
0000000799,0000053200,089464,034996
0000000800,0000053267,089025,034612
0000000801,0000053333,088572,034242
0000000802,0000053400,088106,033886
0000000803,0000053467,087613,033559
0000000804,0000053533,087108,033246
0000000805,0000053600,086591,032947
0000000806,0000053667,086049,032679
0000000807,0000053733,085494,032425
0000000808,0000053800,084928,032186
0000000809,0000053867,084339,031977
0000000810,0000053933,083739,031783
0000000811,0000054000,083127,031605
0000000812,0000054067,082494,031457
0000000813,0000054133,081851,031324
0000000814,0000054200,081198,031208
0000000815,0000054267,080525,031122
0000000816,0000054333,079843,031052
0000000817,0000054400,079152,030997
0000000818,0000054467,078443,030974
0000000819,0000054533,077726,030966
0000000820,0000054600,077000,030974
0000000821,0000054667,076259,031014
0000000822,0000054733,075511,031069
0000000823,0000054800,074755,031139
0000000824,0000054867,073986,031241
0000000825,0000054933,073211,031358
0000000826,0000055000,072430,031491
0000000827,0000055067,071637,031654
0000000828,0000055133,070839,031833
0000000829,0000055200,070037,032027
0000000830,0000055267,069225,032252
0000000831,0000055333,068410,032491
0000000832,0000055400,067590,032746
0000000833,0000055467,066764,033030
0000000834,0000055533,065935,033328
0000000835,0000055600,065104,033642
0000000836,0000055667,064268,033984
0000000837,0000055733,063430,034340
0000000838,0000055800,062591,034710
0000000839,0000055867,061751,035108
0000000840,0000055933,060909,035520
0000000841,0000056000,060068,035945
0000000842,0000056067,059227,036397
0000000843,0000056133,058387,036862
0000000844,0000056200,057547,037340
0000000845,0000056267,056711,037843
0000000846,0000056333,055876,038358
0000000847,0000056400,055044,038886
0000000848,0000056467,054217,039437
0000000849,0000056533,053393,040000
0000000850,0000056600,052572,040575
0000000851,0000056667,051759,041171
0000000852,0000056733,050950,041779
0000000853,0000056800,050145,042397
0000000854,0000056867,049351,043035
0000000855,0000056933,048562,043684
0000000856,0000057000,047778,044342
0000000857,0000057067,047007,045018
0000000858,0000057133,046242,045704
0000000859,0000057200,045484,046398
0000000860,0000057267,044740,047109
0000000861,0000057333,044004,047828
0000000862,0000057400,043275,048555
0000000863,0000057467,042563,049297
0000000864,0000057533,041859,050045
0000000865,0000057600,041165,050800
0000000866,0000057667,040488,051567
0000000867,0000057733,039822,052341
0000000868,0000057800,039165,053119
0000000869,0000057867,038528,053909
0000000870,0000057933,037902,054703
0000000871,0000058000,037286,055501
0000000872,0000058067,036693,056308
0000000873,0000058133,036111,057118
0000000874,0000058200,035541,057931
0000000875,0000058267,034994,058750
