0000000001,0000000000,085009,065300,084888,027653,066067,089549,030183,067816,030636,067884
0000000002,0000000067,085523,064475,085403,028056,065239,090046,030591,066953,031040,067024
0000000003,0000000133,086024,063648,085905,028475,064411,090529,031015,066089,031458,066164
0000000004,0000000200,086513,062820,086393,028909,063581,090998,031453,065225,031891,065302
0000000005,0000000267,086975,061990,086856,029373,062749,091440,031921,064359,032354,064439
0000000006,0000000333,087424,061160,087305,029851,061917,091867,032403,063494,032832,063577
0000000007,0000000400,087859,060329,087741,030344,061085,092280,032900,062628,033323,062715
0000000008,0000000467,088267,059499,088150,030866,060253,092664,033425,061765,033843,061854
0000000009,0000000533,088661,058670,088544,031402,059422,093033,033964,060902,034376,060995
0000000010,0000000600,089041,057841,088924,031952,058592,093387,034516,060042,034923,060138
0000000011,0000000667,089392,057016,089276,032529,057765,093711,035095,059185,035496,059284
0000000012,0000000733,089729,056192,089613,033120,056939,094020,035687,058331,036082,058433
0000000013,0000000800,090052,055371,089936,033723,056116,094314,036292,057480,036682,057585
0000000014,0000000867,090345,054554,090229,034352,055298,094576,036922,056635,037306,056743
0000000015,0000000933,090623,053741,090507,034993,054484,094823,037564,055794,037942,055905
0000000016,0000001000,090886,052931,090770,035647,053672,095054,038218,054956,038589,055071
0000000017,0000001067,091118,052128,091003,036324,052868,095253,038895,054128,039261,054246
0000000018,0000001133,091336,051330,091221,037012,052069,095436,039584,053305,039943,053426
0000000019,0000001200,091538,050536,091423,037712,051274,095604,040283,052486,040636,052611
0000000020,0000001267,091709,049752,091594,038434,050488,095739,041004,051679,041350,051807
0000000021,0000001333,091864,048973,091749,039166,049708,095857,041734,050879,042074,051010
0000000022,0000001400,092004,048200,091889,039908,048934,095960,042475,050084,042809,050218
0000000023,0000001467,092113,047439,091997,040670,048172,096030,043235,049303,043562,049440
0000000024,0000001533,092205,046684,092090,041442,047416,096083,044004,048529,044325,048670
0000000025,0000001600,092282,045936,092167,042222,046667,096120,044782,047762,045096,047907
0000000026,0000001667,092328,045202,092212,043020,045932,096125,045577,047011,045884,047159
0000000027,0000001733,092357,044475,092241,043827,045205,096112,046380,046269,046681,046420
0000000028,0000001800,092371,043756,092254,044641,044485,096084,047191,045535,047485,045689
0000000029,0000001867,092352,043053,092235,045471,043782,096023,048017,044819,048304,044976
0000000030,0000001933,092318,042359,092201,046307,043087,095945,048849,044112,049129,044272
0000000031,0000002000,092268,041674,092151,047151,042401,095851,049688,043415,049961,043578
0000000032,0000002067,092187,041006,092069,048007,041733,095725,050540,042737,050806,042903
0000000033,0000002133,092090,040349,091971,048870,041075,095582,051396,042070,051656,042239
0000000034,0000002200,091976,039700,091857,049737,040426,095423,052259,041413,052512,041586
0000000035,0000002267,091832,039072,091712,050616,039797,095233,053131,040778,053377,040954
0000000036,0000002333,091672,038455,091551,051499,039179,095026,054008,040154,054247,040333
0000000037,0000002400,091496,037847,091375,052386,038572,094803,054889,039542,055122,039723
0000000038,0000002467,091290,037262,091168,053281,037986,094549,055777,038953,056003,039138
0000000039,0000002533,091068,036688,090945,054180,037412,094279,056669,038376,056888,038564
0000000040,0000002600,090831,036125,090707,055082,036849,093993,057563,037812,057776,038002
0000000041,0000002667,090563,035586,090439,055989,036310,093677,058463,037272,058668,037465
0000000042,0000002733,090281,035058,090156,056898,035783,093346,059364,036746,059563,036942
0000000043,0000002800,089984,034543,089858,057808,035268,093000,060267,036232,060459,036431
0000000044,0000002867,089657,034053,089530,058722,034778,092623,061172,035746,061357,035947
0000000045,0000002933,089316,033576,089188,059637,034301,092232,062077,035272,062256,035476
0000000046,0000003000,088960,033111,088831,060552,033836,091827,062984,034813,063156,035019
0000000047,0000003067,088576,032673,088446,061467,033398,091393,063889,034381,064055,034590
0000000048,0000003133,088178,032248,088047,062381,032974,090944,064794,033964,064954,034176
0000000049,0000003200,087766,031837,087634,063295,032563,090482,065699,033561,065852,033775
0000000050,0000003267,087327,031453,087194,064206,032180,089992,066600,033187,066747,033404
0000000051,0000003333,086874,031083,086740,065116,031811,089489,067499,032828,067640,033047
0000000052,0000003400,086408,030727,086272,066023,031455,088973,068397,032484,068531,032705
0000000053,0000003467,085916,030400,085779,066926,031129,088430,069288,032171,069417,032394
0000000054,0000003533,085411,030087,085273,067825,030817,087875,070177,031872,070299,032097
0000000055,0000003600,084893,029789,084754,068721,030519,087308,071062,031589,071179,031816
0000000056,0000003667,084351,029520,084211,069609,030251,086716,071939,031336,072050,031566
0000000057,0000003733,083797,029266,083655,070493,029998,086112,072812,031100,072917,031331
0000000058,0000003800,083231,029027,083088,071373,029760,085496,073680,030879,073779,031112
0000000059,0000003867,082642,028818,082498,072242,029553,084858,074537,030690,074631,030925
0000000060,0000003933,082042,028624,081896,073106,029360,084209,075389,030517,075478,030754
0000000061,0000004000,081430,028446,081283,073964,029183,083549,076235,030360,076318,030598
0000000062,0000004067,080798,028298,080649,074809,029036,082868,077068,030235,077146,030475
0000000063,0000004133,080155,028166,080005,075648,028905,082177,077894,030126,077967,030367
0000000064,0000004200,079501,028049,079350,076479,028790,081476,078714,030033,078781,030276
0000000065,0000004267,078829,027963,078676,077296,028705,080756,079517,029973,079580,030218
0000000066,0000004333,078146,027893,077992,078105,028637,080027,080313,029930,080371,030175
0000000067,0000004400,077455,027839,077299,078905,028584,079289,081101,029902,081154,030149
0000000068,0000004467,076746,027815,076589,079688,028562,078535,081871,029907,081920,030155
0000000069,0000004533,076029,027808,075870,080462,028556,077772,082632,029929,082677,030178
0000000070,0000004600,075303,027816,075143,081227,028565,077002,083384,029966,083424,030217
0000000071,0000004667,074562,027855,074400,081972,028606,076217,084116,030037,084152,030288
0000000072,0000004733,073814,027910,073651,082707,028663,075425,084837,030123,084870,030375
0000000073,0000004800,073058,027981,072893,083432,028735,074627,085549,030226,085577,030479
0000000074,0000004867,072289,028082,072123,084135,028839,073816,086239,030361,086263,030615
0000000075,0000004933,071514,028200,071346,084827,028958,072999,086917,030512,086938,030766
0000000076,0000005000,070732,028332,070563,085508,029092,072177,087584,030680,087602,030934
0000000077,0000005067,069940,028496,069769,086165,029258,071345,088227,030879,088242,031134
0000000078,0000005133,069142,028675,068970,086809,029438,070508,088859,031094,088870,031349
0000000079,0000005200,068339,028869,068165,087442,029634,069667,089478,031324,089486,031580
0000000080,0000005267,067528,029093,067352,088049,029861,068818,090071,031586,090077,031842
0000000081,0000005333,066712,029333,066535,088643,030102,067966,090652,031864,090655,032120
0000000082,0000005400,065893,029587,065714,089224,030359,067110,091219,032157,091219,032413
0000000083,0000005467,065067,029871,064886,089777,030645,066250,091759,032480,091757,032736
0000000084,0000005533,064238,030170,064056,090317,030945,065387,092286,032819,092282,033075
0000000085,0000005600,063406,030483,063223,090843,031261,064522,092798,033172,092792,033428
0000000086,0000005667,062570,030825,062385,091340,031605,063655,093282,033555,093274,033811
0000000087,0000005733,061733,031181,061546,091823,031963,062787,093751,033953,093742,034208
0000000088,0000005800,060894,031551,060706,092291,032336,061917,094206,034365,094195,034620
0000000089,0000005867,060053,031949,059863,092729,032736,061048,094631,034805,094618,035059
0000000090,0000005933,059212,032361,059021,093151,033150,060179,095040,035260,095027,035513
0000000091,0000006000,058371,032786,058178,093558,033578,059310,095435,035728,095420,035981
0000000092,0000006067,057530,033238,057335,093935,034032,058444,095798,036223,095782,036475
0000000093,0000006133,056689,033703,056493,094295,034499,057579,096145,036732,096129,036983
0000000094,0000006200,055850,034181,055653,094639,034979,056716,096477,037253,096460,037504
